Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,Asian,American Indian/Alaskan Native,Black/African American,Hispanic/Latino,White,Native Hawaiian/Pacific Islander,Multiple Races,Total
2022,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",4431,PPEP TEC - Jose Yepez Learning Center,5879,*,*,*,85,*,*,*,86
2022,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",4431,PPEP TEC - Colin L. Powell Learning Center,5880,*,*,*,34,23,*,*,72
2022,Mary C O'Brien Accommodation District,4435,Mary C  O'Brien Elementary School,5893,*,*,*,58,44,*,11,118
2022,Mary C O'Brien Accommodation District,4435,Villa Oasis Interscholastic Center For Education (voice),6067,*,*,*,72,*,*,*,84
2022,Florence Unified School District,4437,Florence K-8,5895,*,16,23,346,278,*,36,706
2022,Florence Unified School District,4437,Florence High School,5897,12,23,63,330,357,*,25,815
2022,Florence Unified School District,4437,Walker Butte K-8,79415,*,*,50,236,334,*,32,672
2022,Florence Unified School District,4437,San Tan Heights Elementary,80440,15,15,64,337,340,*,16,796
2022,Florence Unified School District,4437,Copper Basin,85853,*,*,56,233,284,*,22,610
2022,Florence Unified School District,4437,Skyline Ranch Elementary School,87537,*,12,24,235,254,*,20,559
2022,Florence Unified School District,4437,Anthem Elementary School,88400,12,18,58,327,507,11,43,976
2022,Florence Unified School District,4437,Circle Cross K8 STEM Academy,89587,11,11,43,261,323,*,15,673
2022,Florence Unified School District,4437,Magma Ranch K8 School,89858,12,16,39,369,336,*,21,794
2022,Florence Unified School District,4437,San Tan Foothills High School,89907,20,19,71,340,427,*,22,906
2022,Florence Unified School District,4437,Poston Butte High School,90309,18,34,140,604,583,14,36,1429
2022,Florence Unified School District,4437,Florence Virtual Academy,90781,*,*,57,132,101,*,12,323
2022,Florence Unified School District,4437,Mountain Vista Academy,92280,*,*,23,65,102,*,*,208
2022,Florence Unified School District,4437,Early Childhood Learning Center,1001811,*,*,*,62,96,*,*,167
2022,Ray Unified District,4438,Ray Elementary School,5899,*,*,*,89,95,*,*,193
2022,Ray Unified District,4438,Ray JR/SR High School,5900,*,*,*,107,77,*,*,194
2022,Mammoth-San Manuel Unified District,4439,First Avenue Elementary School,5902,*,*,*,162,61,*,*,237
2022,Mammoth-San Manuel Unified District,4439,San Manuel Jr. High School,5903,*,*,*,77,29,*,*,112
2022,Mammoth-San Manuel Unified District,4439,San Manuel High School,5904,*,*,*,142,42,*,*,194
2022,Superior Unified School District,4440,John F Kennedy School,5905,*,*,*,141,39,*,*,182
2022,Superior Unified School District,4440,Superior Junior/Senior High School,5907,*,*,*,121,34,*,*,160
2022,Maricopa Unified School District,4441,Maricopa Elementary School,5908,13,36,82,304,174,*,50,662
2022,Maricopa Unified School District,4441,Maricopa Wells Middle School,5909,*,69,96,398,231,*,48,854
2022,Maricopa Unified School District,4441,Maricopa High School,5910,57,140,358,1075,861,14,115,2620
2022,Maricopa Unified School District,4441,Santa Rosa Elementary School,81058,*,*,58,197,144,*,17,438
2022,Maricopa Unified School District,4441,Pima Butte Elementary School,87479,12,*,55,150,176,*,29,429
2022,Maricopa Unified School District,4441,Santa Cruz Elementary School,88405,*,22,76,300,152,*,42,603
2022,Maricopa Unified School District,4441,Saddleback Elementary School,89909,15,64,59,314,184,*,51,689
2022,Maricopa Unified School District,4441,Butterfield Elementary School,89910,14,11,66,292,203,*,45,636
2022,Maricopa Unified School District,4441,Desert Wind Middle School,89911,12,32,104,302,254,*,45,755
2022,Maricopa Unified School District,4441,Maricopa Virtual Academy,1001089,*,26,89,150,74,*,25,367
2022,Coolidge Unified District,4442,West Elementary School,5911,*,19,63,383,149,*,43,658
2022,Coolidge Unified District,4442,Coolidge Jr. High School,5914,*,35,33,159,73,*,15,317
2022,Coolidge Unified District,4442,Coolidge High School,5916,*,67,60,323,135,*,28,616
2022,Coolidge Unified District,4442,Heartland Ranch Elementary School,89577,*,62,44,224,91,*,19,443
2022,Coolidge Unified District,4442,Coolidge Alternative Program,92608,*,36,18,85,24,*,13,176
2022,Coolidge Unified District,4442,Coolidge Virtual Academy,1001734,*,37,20,110,32,*,*,208
2022,Apache Junction Unified District,4443,Four Peaks Elementary School,5920,*,*,*,271,252,*,24,563
2022,Apache Junction Unified District,4443,Desert Vista Elementary School,5922,*,*,*,197,356,*,21,597
2022,Apache Junction Unified District,4443,Cactus Canyon Junior High,5923,*,*,*,217,296,*,17,546
2022,Apache Junction Unified District,4443,Apache Junction High School,5925,*,*,*,390,540,*,39,995
2022,Apache Junction Unified District,4443,Peralta Trail Elementary School,79631,*,*,*,129,199,*,19,363
2022,Oracle Elementary District,4444,Mountain Vista School,5927,*,*,*,230,145,*,*,391
2022,J O Combs Unified School District,4445,J. O. Combs Middle School,5928,*,*,25,235,361,*,25,659
2022,J O Combs Unified School District,4445,Kathryn Sue Simonton Elementary,79831,*,*,21,158,295,*,17,502
2022,J O Combs Unified School District,4445,Jack Harmon Elementary School,87489,*,*,26,167,235,*,18,458
2022,J O Combs Unified School District,4445,Ellsworth Elementary School,89569,*,*,26,227,262,*,35,562
2022,J O Combs Unified School District,4445,Combs High School,89859,14,19,62,445,838,*,44,1427
2022,J O Combs Unified School District,4445,Ranch Elementary School,89860,*,12,15,168,282,*,19,501
2022,J O Combs Unified School District,4445,Combs Traditional Academy,90807,*,*,16,109,131,*,14,272
2022,J O Combs Unified School District,4445,Combs Online School for Success,1001141,*,*,*,79,63,*,*,163
2022,J O Combs Unified School District,4445,Combs Center for Success High School,1001830,*,*,*,14,22,*,*,44
2022,Casa Grande Elementary District,4446,Cottonwood Elementary School,5929,*,32,32,223,73,*,12,374
2022,Casa Grande Elementary District,4446,Evergreen Elementary School,5930,*,*,*,14,*,*,*,21
2022,Casa Grande Elementary District,4446,Palo Verde School,5932,*,23,21,274,63,*,19,402
2022,Casa Grande Elementary District,4446,Saguaro Elementary School,5933,*,44,32,296,76,*,18,469
2022,Casa Grande Elementary District,4446,Casa Grande Middle School,5934,*,51,36,432,101,*,24,651
2022,Casa Grande Elementary District,4446,Cholla Elementary School,5935,*,24,20,320,92,*,34,494
2022,Casa Grande Elementary District,4446,Ironwood School,5936,*,*,20,337,95,*,21,476
2022,Casa Grande Elementary District,4446,Mesquite Elementary School,5937,*,29,25,293,89,*,25,469
2022,Casa Grande Elementary District,4446,Cactus Middle School,79692,*,29,37,505,179,*,29,791
2022,Casa Grande Elementary District,4446,Desert Willow Elementary School,87948,*,*,*,236,165,*,23,450
2022,Casa Grande Elementary District,4446,McCartney Ranch Elementary School,89578,*,16,19,423,162,*,16,643
2022,Casa Grande Elementary District,4446,Villago Middle School,89579,*,29,39,465,215,*,42,798
2022,Casa Grande Elementary District,4446,Early Childhood Learning Center,90899,*,*,*,96,39,*,*,152
2022,Casa Grande Elementary District,4446,CGESD Online Learning Academy,1001430,*,*,21,164,51,*,23,273
2022,Red Rock Elementary District,4447,Red Rock Elementary School,5938,*,*,*,171,219,*,17,432
2022,Eloy Elementary District,4448,Curiel School,5940,*,*,22,190,*,*,*,234
2022,Eloy Elementary District,4448,Eloy Intermediate School,5941,*,11,27,192,16,*,*,252
2022,Eloy Elementary District,4448,Eloy Junior High School,5942,*,*,16,224,11,*,*,264
2022,Sacaton Elementary District,4449,Sacaton Elementary,5943,*,226,*,52,*,*,*,281
2022,Sacaton Elementary District,4449,Sacaton Middle School,5944,*,177,*,23,*,*,*,201
2022,Toltec School District,4450,Toltec Elementary School,5945,*,18,17,223,67,*,*,338
2022,Toltec School District,4450,Arizona City Elementary School,92244,*,18,33,406,183,*,*,654
2022,Stanfield Elementary District,4451,Stanfield Elementary School,5946,*,55,*,290,53,*,*,411
2022,Picacho Elementary District,4452,Picacho School,5947,*,*,*,124,22,*,*,160
2022,Casa Grande Union High School District,4453,Casa Grande Union High School,5948,24,187,75,1204,426,*,68,1992
2022,Casa Grande Union High School District,4453,Vista Grande High School,90084,18,89,50,1116,304,*,53,1635
2022,Casa Grande Union High School District,4453,Casa Grande Union High School District Online,1001708,*,13,*,111,36,*,*,178
2022,Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,*,*,14,223,26,*,*,272
2022,Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,*,*,*,25,*,*,*,30
2022,Nogales Unified District,4457,Desert Shadows Middle School,5954,*,*,*,707,*,*,*,722
2022,Nogales Unified District,4457,Francisco Vasquez De Coronado Elementary School,5955,*,*,*,492,*,*,*,501
2022,Nogales Unified District,4457,Wade Carpenter Middle School,5956,*,*,*,538,*,*,*,539
2022,Nogales Unified District,4457,Lincoln Elementary School,5957,*,*,*,401,*,*,*,403
2022,Nogales Unified District,4457,A J Mitchell Elementary School,5958,*,*,*,291,*,*,*,293
2022,Nogales Unified District,4457,Mary L Welty Elementary School,5959,*,*,*,343,*,*,*,343
2022,Nogales Unified District,4457,Challenger Elementary School,5960,*,*,*,362,*,*,*,365
2022,Nogales Unified District,4457,Pierson High School,5961,*,*,*,141,*,*,*,141
2022,Nogales Unified District,4457,Nogales High School,5962,*,*,*,1785,*,*,*,1800
2022,Nogales Unified District,4457,Robert Bracker Elementary,6071,*,*,*,265,*,*,*,267
2022,Nogales Unified District,4457,NUSD Online,91269,*,*,*,133,*,*,*,133
2022,Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,*,*,*,388,11,*,*,401
2022,Santa Cruz Valley Unified District,4458,Mountain View School,5964,*,*,*,367,11,*,*,379
2022,Santa Cruz Valley Unified District,4458,Calabasas School,5965,*,*,*,1047,*,*,*,1064
2022,Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,*,*,*,1274,32,*,*,1318
2022,Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,*,*,*,444,16,*,*,467
2022,Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,*,*,*,176,*,*,*,180
2022,Patagonia Elementary District,4460,Patagonia Elementary School,5968,*,*,*,79,26,*,*,107
2022,Sonoita Elementary District,4461,Elgin Elementary School,5970,*,*,*,39,73,*,*,123
2022,Patagonia Union High School District,4462,Patagonia Union High School,5971,*,*,*,49,25,*,*,74
2022,"Mexicayotl Academy, Inc.",4463,Mexicayotl Charter School,5972,*,*,*,167,*,*,*,167
2022,"Mexicayotl Academy, Inc.",4463,Mexicayotl Academy,92176,*,*,*,20,*,*,*,25
2022,Prescott Unified District,4466,Discovery Gardens Preschool,8126,*,*,*,30,76,*,12,121
2022,Prescott Unified District,4466,Lincoln Elementary School,8128,*,*,*,63,194,*,16,289
2022,Prescott Unified District,4466,Taylor Hicks School,8130,*,*,*,103,257,*,19,394
2022,Prescott Unified District,4466,Abia Judd Elementary School,8132,*,*,*,97,345,*,22,477
2022,Prescott Unified District,4466,Prescott Mile High Middle School,8133,*,14,*,88,444,*,21,578
2022,Prescott Unified District,4466,Granite Mountain Middle School,8134,*,*,*,108,369,*,25,515
2022,Prescott Unified District,4466,Prescott High School,8135,17,24,14,270,1041,*,75,1443
2022,Sedona-Oak Creek JUSD #9,4467,West Sedona Elementary School,6083,*,*,*,134,73,*,*,220
2022,Sedona-Oak Creek JUSD #9,4467,Sedona Red Rock Junior/Senior High School,6085,*,*,*,270,170,*,20,476
2022,Sedona-Oak Creek JUSD #9,4467,Red Rock Academy,90826,*,*,*,*,*,*,*,18
2022,Bagdad Unified District,4468,Bagdad Elementary School,6088,*,13,*,62,139,*,*,228
2022,Bagdad Unified District,4468,Bagdad Middle / Senior High School,6089,*,*,*,67,131,*,*,206
2022,Bagdad Unified District,4468,Sultan Virtual Academy,1001181,*,*,*,*,17,*,*,20
2022,Humboldt Unified District,4469,Lake Valley Elementary School,6090,*,*,*,173,217,*,13,411
2022,Humboldt Unified District,4469,Bradshaw Mountain Middle School,6091,*,*,*,80,167,*,*,266
2022,Humboldt Unified District,4469,Glassford Hill Middle School,6092,*,*,*,127,248,*,17,402
2022,Humboldt Unified District,4469,Humboldt Elementary School,6093,*,*,*,72,282,*,*,366
2022,Humboldt Unified District,4469,Mountain View Elementary School,6094,*,*,*,180,169,*,*,371
2022,Humboldt Unified District,4469,Coyote Springs Elementary School,6095,*,*,*,127,420,*,30,591
2022,Humboldt Unified District,4469,Liberty Traditional School,6096,*,*,*,319,420,*,26,777
2022,Humboldt Unified District,4469,Bradshaw Mountain High School,6097,11,19,*,631,842,*,82,1598
2022,Humboldt Unified District,4469,Granville Elementary School,87535,*,*,*,144,354,*,22,537
2022,Humboldt Unified District,4469,Bradshaw Mountain Online Academy,87536,*,*,*,47,43,*,*,94
2022,Humboldt Unified District,4469,Bright Futures Preschool,89839,*,*,*,23,46,*,*,73
2022,Camp Verde Unified District,4470,Camp Verde Elementary School,6098,*,56,*,218,363,*,30,674
2022,Camp Verde Unified District,4470,Camp Verde Middle School,6099,*,51,*,119,193,*,*,379
2022,Camp Verde Unified District,4470,Camp Verde High School,6100,*,27,*,176,279,*,*,489
2022,Camp Verde Unified District,4470,Camp Verde Accommodation School,84659,*,*,*,*,*,*,*,13
2022,Camp Verde Unified District,4470,Camp Verde Online,1000257,*,12,*,34,13,*,*,61
2022,Ash Fork Joint Unified District,4471,Ash Fork Elementary School,6101,*,*,*,59,62,*,*,124
2022,Ash Fork Joint Unified District,4471,Ash Fork Middle School,6102,*,*,*,38,34,*,*,74
2022,Ash Fork Joint Unified District,4471,Ash Fork High School,6103,*,*,*,43,40,*,*,87
2022,Seligman Unified District,4472,Seligman Elementary School,6104,*,17,*,12,58,*,*,96
2022,Seligman Unified District,4472,Seligman High School,6105,*,19,*,*,17,*,*,47
2022,Mayer Unified School District,4473,Mayer High School,6106,*,*,*,38,119,*,14,176
2022,Mayer Unified School District,4473,Mayer Elementary School,6107,*,*,*,94,245,*,*,354
2022,Chino Valley Unified District,4474,Del Rio Elementary School,6108,*,*,*,135,299,*,*,457
2022,Chino Valley Unified District,4474,Heritage Middle School,6109,*,*,*,184,326,*,*,531
2022,Chino Valley Unified District,4474,Chino Valley High School,6110,*,*,*,233,518,*,16,783
2022,Chino Valley Unified District,4474,Territorial Early Childhood Center,78928,*,*,*,172,439,*,12,631
2022,Skull Valley Elementary District,4478,Skull Valley Elementary School,6113,*,*,*,*,31,*,*,43
2022,Congress Elementary District,4479,Congress Elementary School,6114,*,*,*,46,58,*,*,109
2022,Kirkland Elementary District,4480,Kirkland Elementary School,6115,*,*,*,18,65,*,*,85
2022,Beaver Creek Elementary District,4481,Beaver Creek School,6116,*,*,*,120,169,*,21,324
2022,Hillside Elementary District,4482,Hillside Elementary School,6117,*,*,*,*,*,*,*,*
2022,Crown King Elementary District,4483,Crown King Elementary School,6118,*,*,*,*,*,*,*,*
2022,Canon Elementary District,4484,Canon School,6119,*,*,*,17,113,*,*,141
2022,Yarnell Elementary District,4485,Yarnell Elementary School,6121,*,*,*,11,21,*,*,37
2022,Clarkdale-Jerome Elementary District,4486,Clarkdale-Jerome Elementary School,6122,*,38,*,101,277,*,23,443
2022,Cottonwood-Oak Creek Elementary District,4487,Cottonwood Education Services,6123,*,*,*,14,12,*,*,26
2022,Cottonwood-Oak Creek Elementary District,4487,Oak Creek Elementary School,6125,*,*,*,89,150,*,*,244
2022,Cottonwood-Oak Creek Elementary District,4487,Mountain View Preparatory School,90934,*,*,*,131,248,*,16,411
2022,Cottonwood-Oak Creek Elementary District,4487,Verde Tech,91289,*,*,*,*,*,*,*,14
2022,Cottonwood-Oak Creek Elementary District,4487,Cottonwood Community School,1000158,*,*,*,299,191,*,14,519
2022,Cottonwood-Oak Creek Elementary District,4487,Dr Daniel Bright Elementary School,1000161,*,*,*,301,280,*,25,618
2022,Mingus Union High School District,4488,Mingus Union High School,6127,*,27,*,493,664,*,45,1242
2022,Mingus Union High School District,4488,Mingus Online Academy,91320,*,*,*,30,43,*,*,82
2022,"Sedona Charter School, Inc.",4492,Sedona Charter School,6132,*,*,*,29,121,*,*,163
2022,Mingus Springs Charter School,4493,Mingus Springs Charter School,6133,*,*,*,36,118,*,*,160
2022,"Franklin Phonetic Primary School, Inc.",4495,Franklin Phonetic Primary School,6140,*,*,*,133,247,*,17,410
2022,"Skyview School, Inc.",4496,Skyview School,6141,*,*,*,21,186,*,*,215
2022,Yuma Elementary District,4499,Alice Byrne Elementary School,6147,*,*,*,240,61,*,*,315
2022,Yuma Elementary District,4499,George Washington Carver Elementary School,6148,*,*,*,282,12,*,*,300
2022,Yuma Elementary District,4499,C W Mcgraw Elementary School,6149,*,*,*,471,52,*,*,546
2022,Yuma Elementary District,4499,James D Price School,6150,*,*,*,24,35,*,*,68
2022,Yuma Elementary District,4499,O C Johnson School,6152,*,*,*,331,31,*,*,375
2022,Yuma Elementary District,4499,Palmcroft Elementary School,6153,*,*,*,393,35,*,*,452
2022,Yuma Elementary District,4499,Pecan Grove Elementary School,6154,*,*,*,238,16,*,*,262
2022,Yuma Elementary District,4499,Roosevelt School,6155,*,*,*,225,14,*,*,249
2022,Yuma Elementary District,4499,James B Rolle School,6156,*,*,*,375,128,*,*,524
2022,Yuma Elementary District,4499,Mary A Otondo Elementary School,6158,*,*,*,490,190,*,12,701
2022,Yuma Elementary District,4499,Desert Mesa Elementary School,6159,*,*,12,591,159,*,*,777
2022,Yuma Elementary District,4499,Fourth Avenue Junior High School,6160,*,*,*,361,16,*,*,388
2022,Yuma Elementary District,4499,Gila Vista Jr High School,6161,*,*,*,410,71,*,*,499
2022,Yuma Elementary District,4499,R Pete Woodard Jr High School,6162,*,*,15,535,97,*,12,672
2022,Yuma Elementary District,4499,Castle Dome Middle School,6163,*,*,*,635,211,*,15,879
2022,Yuma Elementary District,4499,Ron Watson Middle School,85840,*,*,*,289,188,*,19,510
2022,Yuma Elementary District,4499,Sunrise Elementary School,87622,*,*,*,381,191,*,14,600
2022,Yuma Elementary District,4499,Yuma District One Digital Learning Academy,92641,*,*,*,115,14,*,*,138
2022,Yuma Elementary District,4499,Dorothy Hall Elementary,1000268,*,*,*,335,137,*,*,488
2022,Somerton Elementary District,4500,Somerton Middle School,6164,*,*,*,648,*,*,*,663
2022,Somerton Elementary District,4500,Orange Grove Elementary School,6165,*,11,*,406,*,*,*,421
2022,Somerton Elementary District,4500,Desert Sonora Elementary School,6166,*,*,*,418,*,*,*,428
2022,Somerton Elementary District,4500,Tierra Del Sol Elementary School,6167,*,*,*,799,11,*,*,814
2022,Somerton Elementary District,4500,Encanto Learning Center,87330,*,35,*,424,*,*,*,468
2022,Crane Elementary District,4501,Pueblo Elementary School,6168,*,*,*,477,63,*,*,575
2022,Crane Elementary District,4501,Crane Middle School,6172,*,*,*,537,59,*,*,617
2022,Crane Elementary District,4501,Ronald Reagan Fundamental School,6173,*,*,*,423,51,*,*,488
2022,Crane Elementary District,4501,H L Suverkrup Elementary School,6174,*,*,*,454,62,*,*,539
2022,Crane Elementary District,4501,Valley Horizon Elementary School,6175,*,*,*,429,31,*,*,475
2022,Crane Elementary District,4501,Centennial Middle School,78935,*,*,16,617,68,*,*,724
2022,Crane Elementary District,4501,Gary A. Knox Elementary School,85833,*,*,*,535,33,*,*,584
2022,Crane Elementary District,4501,Salida Del Sol Elementary,85834,*,*,*,621,23,*,*,659
2022,Crane Elementary District,4501,Mesquite Elementary,89582,*,*,*,494,89,*,*,606
2022,Crane Elementary District,4501,Gowan Science Academy,91908,20,*,12,436,220,*,*,699
2022,Crane Elementary District,4501,Crane iLearning Academy,778305,*,*,*,87,*,*,*,99
2022,Hyder Elementary District,4502,Dateland Elementary School,6180,*,*,*,84,*,*,*,95
2022,Mohawk Valley Elementary District,4503,Mohawk Valley School,6181,*,*,*,92,50,*,*,146
2022,Wellton Elementary District,4504,Wellton Elementary School,6182,*,*,*,119,31,*,*,156
2022,Gadsden Elementary District,4505,Gadsden Elementary School,6183,*,*,*,492,*,*,*,493
2022,Gadsden Elementary District,4505,Rio Colorado Elementary School,6184,*,*,*,538,*,*,*,540
2022,Gadsden Elementary District,4505,San Luis Middle School,6185,*,*,*,575,*,*,*,576
2022,Gadsden Elementary District,4505,San Luis Pre-School,6186,*,*,*,167,*,*,*,169
2022,Gadsden Elementary District,4505,Arizona Desert Elementary School,6187,*,*,*,620,*,*,*,624
2022,Gadsden Elementary District,4505,Cesar Chavez Elementary,79724,*,*,*,676,*,*,*,679
2022,Gadsden Elementary District,4505,Desert View Elementary,81096,*,*,*,730,*,*,*,736
2022,Gadsden Elementary District,4505,Southwest Jr. High School,81105,*,*,*,655,*,*,*,657
2022,Gadsden Elementary District,4505,Ed Pastor Elementary 4,81106,*,*,*,565,*,*,*,566
2022,Antelope Union High School District,4506,Antelope Union High School,6188,*,*,*,141,50,*,*,195
2022,Antelope Union High School District,4506,AUHS Online Acadamy,92739,*,*,*,*,*,*,*,*
2022,Yuma Union High School District,4507,Yuma High School,6189,*,16,20,992,59,*,*,1096
2022,Yuma Union High School District,4507,Kofa High School,6190,*,26,22,2207,179,*,20,2464
2022,Yuma Union High School District,4507,Cibola High School,6191,32,*,30,2193,260,*,26,2553
2022,Yuma Union High School District,4507,Vista High School,6302,*,*,*,178,14,*,*,206
2022,Yuma Union High School District,4507,San Luis High School,80409,*,*,*,2469,*,*,*,2474
2022,Yuma Union High School District,4507,Gila Ridge High School,89576,15,13,31,1368,671,*,48,2152
2022,Yuma Union High School District,4507,Yuma Online Distance Academy,91316,*,*,*,76,11,*,*,90
2022,Az-Tec High School,4508,AZTEC High School,6192,*,*,*,60,*,*,*,65
2022,"Yuma Private Industry Council, Inc.",4509,Educational Opportunity Center,6193,*,*,*,99,12,*,*,114
2022,Parker Unified School District,4510,Blake Primary School,6194,*,99,*,201,69,*,30,404
2022,Parker Unified School District,4510,Wallace Elementary School,6195,*,99,*,160,59,*,19,339
2022,Parker Unified School District,4510,Le Pera Elementary School,6196,*,72,*,115,*,*,*,197
2022,Parker Unified School District,4510,Parker High School,6197,*,159,*,217,91,*,30,501
2022,Parker Unified School District,4510,Wallace Jr High School,78929,*,104,*,164,86,*,18,376
2022,Parker Unified School District,4510,Parker Alternative School,80408,*,16,*,21,*,*,*,41
2022,Quartzsite Elementary District,4511,Ehrenberg Elementary School,6198,*,*,*,59,67,*,*,131
2022,Quartzsite Elementary District,4511,Quartzsite Elementary School,6199,*,*,*,*,11,*,*,18
2022,Wenden Elementary District,4512,Wenden Elementary School,6200,*,*,*,71,14,*,*,88
2022,Bouse Elementary District,4513,Bouse Elementary School,6201,*,*,*,19,15,*,*,50
2022,Salome Consolidated Elementary District,4514,Salome Elementary School,6202,*,*,*,71,27,*,*,104
2022,Bicentennial Union High School District,4515,Salome High School,6203,*,*,*,98,27,*,*,136
2022,East Valley Institute of Technology,4516,EVIT - East Valley Institute of Technology,7282,*,*,*,39,100,*,*,152
2022,East Valley Institute of Technology,4516,EVIT - Chandler High School,7284,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Gilbert High School,7287,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT East Apache Junction,25790,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Basha High School,80662,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Hamilton High School,80963,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Dobson High School,85935,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Marcos De Niza High School,86000,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Desert Vista High School,86003,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Perry High School,89632,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Campo Verde High School,90390,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - East Campus,90912,*,*,*,*,27,*,*,35
2022,East Valley Institute of Technology,4516,EVIT - Arizona College Prep Erie Campus,92722,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT - Casteel High School,92840,*,*,*,*,*,*,*,*
2022,East Valley Institute of Technology,4516,EVIT Cactus Shadows High School,1000311,*,*,*,*,*,*,*,*
2022,Integrity Education Incorporated,5174,Integrity Education Centre,10811,*,*,*,11,*,*,*,24
2022,"Paragon Management, Inc.",5180,Paradise Honors Elementary School,10820,35,11,81,408,1215,*,109,1868
2022,"Paragon Management, Inc.",5180,Paradise Honors High School,89828,32,*,48,181,641,*,35,949
2022,"Metropolitan Arts Institute, Inc.",5181,Metropolitan Arts Institute,10847,*,*,14,109,98,*,17,249
2022,Cholla Academy,5186,Westland School,10801,*,*,27,130,38,*,22,225
2022,Cholla Academy,5186,Westland School Brighton Campus,92637,*,*,54,146,81,*,16,310
2022,"Akimel O Otham Pee Posh Charter School, Inc.",5978,Akimel O'Otham Pee Posh (K-2),10797,*,19,*,*,*,*,*,21
2022,P.L.C. Charter Schools,6235,Arts Academy at Estrella Mountain,87413,*,*,97,773,32,*,16,936
2022,"Destiny School, Inc.",6258,Destiny School,10807,*,114,*,74,109,*,11,319
2022,"Shonto Governing Board of Education, Inc.",6353,Shonto Preparatory Technology High School,5653,*,73,*,*,*,*,*,73
2022,"The Charter Foundation, Inc.",6355,AmeriSchools Academy - Camelback,6063,*,*,36,49,17,*,*,125
2022,"The Charter Foundation, Inc.",6355,AmeriSchools Academy - Yuma,78904,*,*,*,88,21,*,*,117
2022,"The Charter Foundation, Inc.",6355,AmeriSchools Academy - Country Club,79296,*,*,*,127,22,*,*,169
2022,"The Charter Foundation, Inc.",6355,Amerischools Academy North,91212,*,*,*,119,43,*,*,168
2022,"The Charter Foundation, Inc.",6355,AmeriSchools Academy Online Instruction,1001692,*,*,*,*,*,*,*,16
2022,Discovery Plus Academy,6357,Discovery Plus Academy,4898,*,*,*,17,94,*,*,114
2022,"BASIS Charter Schools, Inc.",6361,BASIS Tucson Primary,6065,139,*,35,327,229,*,55,788
2022,"Challenge School, Inc.",6362,Challenge Charter School,5555,32,*,23,98,238,*,27,421
2022,Accelerated Elementary and Secondary Schools,6364,Accelerated Learning Laboratory,5891,*,*,*,111,111,*,11,245
2022,Edkey Inc. dba American Heritage Academy,6365,American Heritage Academy - Cottonwood,6366,*,*,*,59,133,*,*,202
2022,Edkey Inc. dba American Heritage Academy,6365,American Heritage Academy - Camp Verde,88201,*,23,*,20,48,*,*,96
2022,Ha:san Educational Services,6369,Ha:san Preparatory & Leadership School,5872,*,114,*,12,*,*,*,126
2022,"Gem Charter School, Inc.",6372,Gem Charter School,6045,*,*,*,32,29,*,*,69
2022,Tucson Preparatory School,6374,Tucson Preparatory School,5892,*,*,*,68,27,*,*,113
2022,Phoenix School of Academic Excellence The,6379,"Learning Institute, The",10814,*,*,*,72,15,*,*,96
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - Phoenix Day School for the Deaf,6395,*,14,17,163,39,*,*,241
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - Tucson Campus,78941,*,25,*,58,19,*,*,105
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP Tucson Campus Preschool,90798,*,*,*,*,*,*,*,21
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP FBC Main Preschool,90801,*,*,*,13,*,*,*,24
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP Phoenix Day School for the Deaf Preschool,90802,*,*,*,16,*,*,*,26
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP Desert Voices Oral Learning Preschool,1001127,*,*,*,*,*,*,*,*
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP Satellite 1 Preschool (JO Combs Preschool),1001710,*,*,*,*,*,*,*,*
2022,Arizona State Schools for the Deaf and the Blind,6393,ASDB - ELP FBC West Valley Preschool,1001737,*,*,*,*,*,*,*,*
